cattle_id,image_name,num_blobs,mean_intensity,std_intensity
cattle-024,IMG20230723080547_01.jpg,22,82.6385498046875,117.55937843491839
cattle-024,IMG20230723080553.jpg,25,84.42765808105469,117.96052686487357
cattle-024,IMG20230723080558.jpg,12,54.71687316894531,103.9071770386901
cattle-025,IMG20230723080603_01.jpg,16,66.13841247558594,110.78749138500298
cattle-025,IMG20230723080607.jpg,20,63.949676513671875,109.5918358451219
cattle-026,IMG20230723080610.jpg,7,37.30793762207031,89.47936027932957
cattle-026,IMG20230723080611.jpg,19,104.56675720214844,122.2223298405002
cattle-026,IMG20230723080613.jpg,29,92.86343383789062,120.63276416408982
cattle-026,IMG20230723080613_01.jpg,27,87.80462646484375,119.54779644700318
cattle-026,IMG20230723080622.jpg,32,88.86717224121094,119.61184098525204
cattle-027,IMG20230723080655.jpg,31,95.09562683105469,121.26931198056116
cattle-028,IMG20230723080810.jpg,35,101.76640319824219,122.21542367864704
cattle-028,IMG20230723080811.jpg,30,97.9061279296875,121.66465600493056
cattle-028,IMG20230723080812_01.jpg,27,98.65577697753906,121.8338616011754
cattle-028,IMG20230723080814.jpg,26,94.51898193359375,120.90812905334504
cattle-029,IMG20230723080829.jpg,43,90.95425415039062,120.07847908146745
cattle-029,IMG20230723080829_01.jpg,37,91.73106384277344,120.35405665473252
cattle-029,IMG20230723080830_01.jpg,28,85.75657653808594,118.61452706676815
cattle-029,IMG20230723080831.jpg,30,90.79429626464844,119.9921031838187
cattle-029,IMG20230723080834.jpg,30,89.70225524902344,119.70928333628311
cattle-029,IMG20230723080835.jpg,23,89.35643005371094,119.57276068620203
cattle-029,IMG20230723080836.jpg,30,91.02934265136719,120.11276075265701
cattle-030,IMG20230723080844.jpg,24,78.4412841796875,116.51176675216223
cattle-030,IMG20230723080849.jpg,29,93.02421569824219,120.59288684179205
cattle-031,IMG20230723080854.jpg,22,89.23922729492188,119.35924073021721
cattle-031,IMG20230723080911.jpg,19,68.9495849609375,111.71423200468283
cattle-031,IMG20230723080914.jpg,18,76.27326965332031,115.04923057075246
cattle-031,IMG20230723080914_01.jpg,24,84.41082763671875,117.96514680941227
cattle-031,IMG20230723080915_01.jpg,25,80.28530883789062,116.67947755982046
cattle-031,IMG20230723080916.jpg,20,80.85165405273438,116.75626461241214
cattle-031,IMG20230723080916_01.jpg,24,83.28059387207031,117.64366808706843
cattle-031,IMG20230723080917.jpg,24,81.44456481933594,116.88416605073714
cattle-032,IMG20230723080926.jpg,23,63.58941650390625,109.48772218887719
cattle-032,IMG20230723080927.jpg,21,72.51690673828125,114.107953223342
cattle-032,IMG20230723080929.jpg,13,64.39785766601562,110.2282852800564
cattle-032,IMG20230723080935.jpg,10,40.30171203613281,92.27818163524259
cattle-032,IMG20230723080936.jpg,6,35.69956970214844,88.10804131516556
cattle-033,IMG20230723080949.jpg,18,82.07182312011719,117.25096685851592
cattle-033,IMG20230723080951.jpg,28,79.98004150390625,116.69706685347883
cattle-033,IMG20230723080951_01.jpg,31,87.23739624023438,118.88382663881089
cattle-033,IMG20230723080952.jpg,20,86.33372497558594,118.41090398666215
cattle-033,IMG20230723080954.jpg,19,90.814697265625,119.44250507711986
cattle-033,IMG20230723080954_01.jpg,21,86.79661560058594,118.56056102170398
cattle-033,IMG20230723080955.jpg,22,86.7586669921875,118.60979741798563
cattle-033,IMG20230723080956.jpg,18,85.492919921875,118.24848473865417
cattle-033,IMG20230723080958.jpg,23,74.93406677246094,114.71527838234027
cattle-033,IMG20230723081000.jpg,21,75.79449462890625,114.89729394962593
cattle-034,IMG20230723081012.jpg,25,81.30805969238281,117.24408370802148
cattle-034,IMG20230723081013.jpg,29,82.21717834472656,117.57658467511477
cattle-034,IMG20230723081013_01.jpg,34,83.38252258300781,117.89100252210864
cattle-034,IMG20230723081015.jpg,13,67.01620483398438,111.28095949836168
cattle-034,IMG20230723081015_01.jpg,29,81.8489990234375,117.67791587109143
cattle-034,IMG20230723081016.jpg,25,84.94947814941406,118.60245856698516
cattle-034,IMG20230723081016_01.jpg,27,86.2303466796875,118.81744709575472
cattle-034,IMG20230723081017.jpg,24,82.91749572753906,117.81943836934994
cattle-034,IMG20230723081018.jpg,27,82.98321533203125,117.8296397264291
cattle-034,IMG20230723081018_01.jpg,24,82.50263977050781,117.62605968120889
cattle-034,IMG20230723081019.jpg,19,79.63569641113281,116.6122997602761
cattle-035,IMG20230723081022.jpg,25,82.47828674316406,117.52146443521443
cattle-035,IMG20230723081022_01.jpg,20,77.50901794433594,115.73035322968177
cattle-035,IMG20230723081024.jpg,15,69.562255859375,111.98681685626482
cattle-035,IMG20230723081026.jpg,19,68.65420532226562,111.88784048721476
cattle-036,IMG20230723081034.jpg,9,55.54505920410156,104.41677601080389
cattle-037,IMG20230723082519.jpg,29,97.57699584960938,121.97852058053539
cattle-037,IMG20230723082521.jpg,35,102.33230590820312,122.29388432917068
cattle-037,IMG20230723082523.jpg,28,101.49769592285156,122.19472070781597
cattle-038,IMG20230723082539.jpg,34,99.48545837402344,121.44814799366
cattle-038,IMG20230723082539_01.jpg,26,95.65818786621094,121.14985809924882
cattle-039,IMG20230723082631.jpg,23,87.44761657714844,119.51318734591813
cattle-040,IMG20230723082707.jpg,21,95.96406555175781,121.47191482864787
cattle-041,IMG20230723082642.jpg,35,88.77175903320312,119.9357585593536
cattle-041,IMG20230723082643.jpg,32,82.93157958984375,118.11866956125485
cattle-041,IMG20230723082644.jpg,31,85.11862182617188,118.76761574174814
cattle-041,IMG20230723082645.jpg,22,67.62396240234375,111.77577249746403
cattle-042,IMG20230723064931.jpg,25,64.18034362792969,109.79740347918339
cattle-042,IMG20230723064932.jpg,12,61.45941162109375,108.41107893875758
cattle-042,IMG20230723065140.jpg,29,70.26080322265625,113.0151814990233
cattle-043,IMG20230723065036.jpg,21,73.44972229003906,114.45292211045808
cattle-043,IMG20230723065038.jpg,19,79.46783447265625,116.93962901442434
cattle-043,IMG20230723065041.jpg,19,70.63333129882812,113.15201093214986
cattle-043,IMG20230723065042.jpg,32,74.14149475097656,114.70395928006815
cattle-044,IMG20230723065054.jpg,20,79.71875,117.13794733584282
cattle-044,IMG20230723065055.jpg,1,8.499862670898438,45.66391948203318
cattle-044,IMG20230723065059.jpg,24,78.21385192871094,116.58666753856589
cattle-044,IMG20230723065101.jpg,37,90.69126892089844,120.41168360269627
cattle-044,IMG20230723065103.jpg,34,84.43797302246094,118.64057045887128
cattle-044,IMG20230723065106.jpg,23,86.46266174316406,119.37511917081375
cattle-045,IMG20230723065158.jpg,17,68.22695922851562,111.96327712389918
cattle-046,IMG20230723065220.jpg,17,59.35017395019531,107.02626790825532
cattle-046,IMG20230723065220_01.jpg,21,62.2225341796875,108.75928652776786
cattle-046,IMG20230723065223.jpg,23,71.314208984375,113.62955007030074
cattle-047,IMG20230723065248.jpg,32,83.18199157714844,118.05407642055476
cattle-047,IMG20230723065249.jpg,35,83.82687377929688,118.55871258804375
cattle-047,IMG20230723065251.jpg,22,71.4986572265625,113.92036292416353
cattle-047,IMG20230723065252.jpg,19,76.476318359375,115.93594533669655
cattle-048,IMG20230723065326.jpg,34,71.52114868164062,113.65707704688118
cattle-048,IMG20230723065328.jpg,26,72.34931945800781,114.00293032106798
cattle-048,IMG20230723065330.jpg,22,62.752288818359375,109.00500761352566
cattle-048,IMG20230723065330_01.jpg,27,73.8162841796875,114.5963676783415
cattle-048,IMG20230723065333.jpg,29,72.60139465332031,114.1117262029407
cattle-048,IMG20230723065334.jpg,24,67.64772033691406,111.76327687834173
cattle-049,IMG20230723065339.jpg,25,84.21932983398438,118.63296538984261
cattle-049,IMG20230723065342.jpg,33,90.30690002441406,120.43874326861784
cattle-049,IMG20230723065344.jpg,28,80.73040771484375,117.39394568430632
cattle-049,IMG20230723065345.jpg,26,83.12222290039062,118.24812976702235
cattle-049,IMG20230723065347.jpg,27,87.63943481445312,119.74967761191313
cattle-049,IMG20230723065347_01.jpg,26,86.35797119140625,119.30066453925134
cattle-049,IMG20230723065348.jpg,28,84.81684875488281,118.88386655875674
cattle-049,IMG20230723065348_01.jpg,29,85.62600708007812,118.93579622707747
cattle-049,IMG20230723065349.jpg,23,86.78950500488281,119.47352819062887
cattle-049,IMG20230723065351.jpg,33,87.28622436523438,119.78594781575427
cattle-050,IMG20230723065428.jpg,34,99.47029113769531,122.36604490823859
cattle-050,IMG20230723065428_01.jpg,31,94.6783447265625,121.45123439564092
cattle-051,IMG20230723065453.jpg,17,84.37608337402344,118.28344780463841
cattle-051,IMG20230723065501.jpg,32,86.80645751953125,119.24416038608055
cattle-051,IMG20230723065504.jpg,33,79.56011962890625,116.89954446543375
cattle-051,IMG20230723065505.jpg,27,74.35185241699219,114.67814282140047
cattle-051,IMG20230723065507.jpg,17,66.63595581054688,111.23786188896705
cattle-052,IMG20230723065511.jpg,17,47.2822265625,98.59544108976336
cattle-052,IMG20230723065516.jpg,11,58.43727111816406,106.58794458593421
cattle-052,IMG20230723065521.jpg,27,71.19770812988281,113.45467270151924
cattle-052,IMG20230723065521_01.jpg,11,47.93687438964844,99.2190449559892
cattle-052,IMG20230723065522.jpg,12,48.19709777832031,99.27726921291202
cattle-052,IMG20230723065524.jpg,13,55.5294189453125,104.66874272842813
cattle-052,IMG20230723065525.jpg,16,60.81658935546875,108.00850272468571
cattle-052,IMG20230723065527.jpg,28,68.80670166015625,112.28250319589161
cattle-052,IMG20230723065527_01.jpg,20,69.783203125,112.83014381630105
cattle-053,IMG20230723065532.jpg,23,71.7127685546875,113.68281594383159
cattle-053,IMG20230723065534.jpg,30,83.67459106445312,118.36016374589194
cattle-053,IMG20230723065535.jpg,28,69.15573120117188,112.28365010889767
cattle-053,IMG20230723065540.jpg,19,69.50852966308594,112.90050678743688
cattle-053,IMG20230723065541.jpg,31,78.62007141113281,116.55269371910069
cattle-054,IMG20230723065552.jpg,21,64.24081420898438,109.72255963115718
cattle-054,IMG20230723065600.jpg,18,74.2645263671875,114.6623395911998
cattle-054,IMG20230723065601.jpg,21,65.07243347167969,110.10226161746122
cattle-055,IMG20230723065608.jpg,23,56.254302978515625,105.05957330617885
cattle-055,IMG20230723065611_01.jpg,14,59.68803405761719,107.36425520412706
cattle-055,IMG20230723065612.jpg,14,53.976470947265625,103.62117332088722
cattle-056,IMG20230723065644.jpg,26,80.18424987792969,117.15168047509907
cattle-056,IMG20230723065645.jpg,24,76.58357238769531,115.9220356064469
cattle-056,IMG20230723065648.jpg,32,86.21745300292969,119.41134918289309
cattle-056,IMG20230723065648_01.jpg,35,88.82090759277344,120.10549441258834
cattle-056,IMG20230723065650.jpg,38,86.36042785644531,119.48278756990949
cattle-056,IMG20230723065650_01.jpg,24,82.07215881347656,117.93549534914092
cattle-056,IMG20230723065651.jpg,36,89.62945556640625,120.29406601493177
cattle-056,IMG20230723065651_01.jpg,25,87.92030334472656,119.86670343414274
cattle-056,IMG20230723065652.jpg,32,90.61370849609375,120.68480460204174
cattle-056,IMG20230723065653.jpg,33,91.0615234375,120.79332806796813
cattle-056,IMG20230723065655.jpg,28,84.09005737304688,118.79217554401514
cattle-057,IMG20230723065709.jpg,19,51.109649658203125,101.55589041425102
cattle-058,IMG20230723065942.jpg,36,83.87646484375,117.98967218360622
cattle-058,IMG20230723065943.jpg,29,78.81959533691406,116.3364881193836
cattle-059,IMG20230723070310.jpg,7,48.87971496582031,99.75021345402152
cattle-059,IMG20230723070311.jpg,25,69.45225524902344,112.38386832350437
cattle-059,IMG20230723070312.jpg,27,68.88236999511719,112.15999090055168
cattle-059,IMG20230723070314.jpg,18,65.47415161132812,110.48150688618989
cattle-059,IMG20230723070315.jpg,25,61.88740539550781,108.4875775210494
cattle-059,IMG20230723070315_01.jpg,22,72.8974609375,113.93897802133958
cattle-059,IMG20230723070316.jpg,28,65.23727416992188,110.15745472431442
cattle-059,IMG20230723070317.jpg,23,55.79289245605469,104.64325921606584
cattle-059,IMG20230723070319.jpg,27,65.56517028808594,110.37774382848897
cattle-059,IMG20230723070320.jpg,28,64.20277404785156,109.72200175304978
cattle-059,IMG20230723070320_01.jpg,28,67.52859497070312,111.48887013626627
cattle-059,IMG20230723070329.jpg,17,66.13897705078125,110.79291883880809
cattle-059,IMG20230723070331.jpg,16,55.73188781738281,104.73031205411478
cattle-059,IMG20230723070332.jpg,19,65.41172790527344,110.47114354297932
cattle-060,IMG20230723072421.jpg,23,90.41276550292969,120.52016126966782
cattle-060,IMG20230723072433.jpg,31,91.13774108886719,120.65360695505339
cattle-061,IMG20230723072436.jpg,26,89.79522705078125,120.15874636415317
cattle-061,IMG20230723072438.jpg,28,85.87980651855469,119.02649183780683
cattle-062,IMG20230723072450.jpg,31,86.77043151855469,119.61603732709398
cattle-063,IMG20230723072501.jpg,24,79.64952087402344,117.04512984887609
cattle-063,IMG20230723072502.jpg,17,71.77076721191406,113.78723455581954
cattle-064,IMG20230723072517.jpg,20,86.30976867675781,119.16581088721269
cattle-065,IMG20230723072626.jpg,23,90.20124816894531,120.13621297103208
cattle-066,IMG20230723074834_01.jpg,34,83.0997314453125,118.33824701555702
cattle-066,IMG20230723074835.jpg,21,83.21510314941406,118.34709292522942
cattle-066,IMG20230723074836.jpg,28,86.92155456542969,119.44842346556325
cattle-066,IMG20230723074837.jpg,23,82.13313293457031,117.86743459621334
cattle-067,IMG20230723074852.jpg,8,50.22496032714844,100.93739421146081
cattle-067,IMG20230723074853.jpg,17,61.37852478027344,108.31178680102529
cattle-067,IMG20230723074853_01.jpg,12,54.32305908203125,103.78837932249479
cattle-067,IMG20230723074854.jpg,13,53.3271484375,103.07982985778166
cattle-068,IMG20230723074906.jpg,28,96.87583923339844,121.76732565197094
cattle-068,IMG20230723074909.jpg,43,102.85069274902344,122.47132756141079
cattle-068,IMG20230723074910.jpg,31,107.0072021484375,122.93523945054902
cattle-068,IMG20230723074910_01.jpg,27,100.98251342773438,122.05162419198456
cattle-068,IMG20230723074911.jpg,19,84.59049987792969,118.98224367943646
cattle-068,IMG20230723074911_01.jpg,30,94.68550109863281,121.25883711951381
cattle-069,IMG20230723074913.jpg,24,82.7056884765625,118.1329143682792
cattle-069,IMG20230723074924.jpg,28,93.11335754394531,121.18394453930486
cattle-070,IMG20230723074917.jpg,26,102.63992309570312,122.48380125138273
cattle-070,IMG20230723074920.jpg,28,103.48167419433594,122.65549487169945
cattle-070,IMG20230723074927.jpg,38,102.40435791015625,122.33611165312986
cattle-071,IMG20230723074943.jpg,32,91.09832763671875,120.48983838153764
cattle-071,IMG20230723074948.jpg,31,82.9478759765625,118.12292827064805
cattle-071,IMG20230723074951.jpg,22,86.70523071289062,119.26513112977054
cattle-071,IMG20230723074952.jpg,32,89.02326965332031,119.93881519155302
cattle-072,IMG20230723075128.jpg,27,76.68580627441406,115.8316633506284
cattle-072,IMG20230723075132.jpg,13,56.793121337890625,105.5399790680665
cattle-072,IMG20230723075135.jpg,15,67.84483337402344,111.9076487793619
cattle-072,IMG20230723075136.jpg,26,76.60829162597656,115.86907354245915
cattle-073,IMG20230723075237.jpg,28,94.27239990234375,120.74454671527322
cattle-073,IMG20230723075246.jpg,22,89.32139587402344,119.55954828928742
cattle-073,IMG20230723075247.jpg,28,93.635009765625,120.65021945783818
cattle-074,IMG20230723075340.jpg,7,38.8839111328125,91.0520806814528
cattle-074,IMG20230723075341.jpg,6,19.732955932617188,67.82068434439202
cattle-074,IMG20230723075343.jpg,27,85.74095153808594,118.6626491238613
cattle-074,IMG20230723075344.jpg,26,81.70039367675781,117.707093164937
cattle-075,IMG20230723075352.jpg,21,69.16627502441406,112.39214903411138
cattle-075,IMG20230723075355.jpg,26,93.046875,120.59489636099993
cattle-075,IMG20230723075357.jpg,27,93.51640319824219,120.65772902194026
cattle-075,IMG20230723075358.jpg,19,90.58900451660156,119.9806310177062
cattle-075,IMG20230723075359_01.jpg,27,94.52119445800781,121.03326491942087
cattle-075,IMG20230723075400.jpg,27,95.69847106933594,121.06664871168921
cattle-075,IMG20230723075402_01.jpg,24,86.70162963867188,118.87249590628107
cattle-075,IMG20230723075403.jpg,28,85.44003295898438,118.7637339360649
cattle-075,IMG20230723075403_01.jpg,27,86.38014221191406,118.96542462078797
cattle-076,IMG20230723075411.jpg,28,81.89431762695312,117.81906959855867
cattle-076,IMG20230723075414_01.jpg,24,85.13169860839844,118.75103941191068
cattle-076,IMG20230723075415.jpg,30,83.638427734375,118.27779471038264
cattle-076,IMG20230723075419.jpg,30,87.50424194335938,119.27971074775633
cattle-076,IMG20230723075419_01.jpg,26,90.197998046875,119.9311915391488
cattle-076,IMG20230723075423.jpg,29,95.84037780761719,121.19258083840074
cattle-076,IMG20230723075424.jpg,30,97.13941955566406,121.58289947754253
cattle-076,IMG20230723075424_01.jpg,28,97.75869750976562,121.4804341479492
cattle-076,IMG20230723075425.jpg,26,98.25857543945312,121.5424925155258
cattle-077,IMG20230723075502.jpg,18,92.77058410644531,121.12519247361647
cattle-077,IMG20230723075502_01.jpg,25,93.39085388183594,121.16523137701022
cattle-078,IMG20230723075512.jpg,19,73.338623046875,113.83138449223243
cattle-078,IMG20230723075513.jpg,18,79.66838073730469,116.48786921518692
cattle-078,IMG20230723075518.jpg,24,70.49299621582031,112.94244558260384
cattle-078,IMG20230723075520.jpg,20,72.67805480957031,113.87959357523955
cattle-078,IMG20230723075520_01.jpg,24,75.40525817871094,115.1042944131394
cattle-078,IMG20230723075526.jpg,20,81.36692810058594,117.34868091805497
cattle-078,IMG20230723075535.jpg,19,73.78440856933594,114.40444803384942
cattle-078,IMG20230723075535_01.jpg,18,70.77684020996094,113.07701762695349
cattle-078,IMG20230723075550.jpg,20,85.96875,118.76350804647807
cattle-079,IMG20230723075609.jpg,26,75.85256958007812,115.16628599675734
cattle-079,IMG20230723075615.jpg,22,80.95536804199219,116.97384628059727
cattle-079,IMG20230723075615_01.jpg,26,85.63534545898438,118.70484566865842
cattle-079,IMG20230723075617.jpg,31,87.31642150878906,119.36444111357257
cattle-079,IMG20230723075623.jpg,23,76.16514587402344,115.42505659242583
cattle-079,IMG20230723075624.jpg,24,86.66758728027344,118.88812339948325
cattle-079,IMG20230723075630.jpg,30,90.0592041015625,119.9426707518686
cattle-079,IMG20230723075633.jpg,31,91.36773681640625,120.26307791372336
cattle-079,IMG20230723075633_01.jpg,26,91.06388854980469,120.16832902008245
cattle-079,IMG20230723075634.jpg,27,91.47966003417969,120.23836893385439
cattle-079,IMG20230723075635_01.jpg,31,89.86396789550781,120.03588624795493
cattle-080,IMG20230723075726.jpg,10,29.876739501953125,81.47349110685441
cattle-080,IMG20230723075728.jpg,11,43.22932434082031,95.10913069738228
cattle-080,IMG20230723075729.jpg,10,49.55131530761719,100.40932336099782
cattle-080,IMG20230723075730.jpg,12,45.49919128417969,97.067721761606
cattle-080,IMG20230723075732.jpg,15,45.58099365234375,97.15155161921227
cattle-080,IMG20230723075733.jpg,12,46.043426513671875,97.56171802806226
cattle-080,IMG20230723075733_01.jpg,10,46.195648193359375,97.57416936466514
cattle-080,IMG20230723075734.jpg,12,43.184844970703125,95.16841911392375
cattle-080,IMG20230723075735.jpg,11,42.288604736328125,94.21645410517142
cattle-080,IMG20230723075736.jpg,11,40.24073791503906,92.40842857048601
cattle-080,IMG20230723075737.jpg,15,41.39451599121094,93.53620958481793
cattle-081,IMG20230723075836.jpg,24,70.00871276855469,112.70391445351524
cattle-081,IMG20230723075837.jpg,17,76.31974792480469,115.50488579277453
cattle-081,IMG20230723075838.jpg,23,72.327880859375,113.83000709559097
cattle-081,IMG20230723075841.jpg,18,51.5570068359375,101.74148209161872
cattle-081,IMG20230723075842.jpg,9,45.68287658691406,97.23456144778471
cattle-082,IMG20230723075857.jpg,23,76.42048645019531,115.52601889659901
cattle-082,IMG20230723075859.jpg,16,68.28228759765625,111.80681691137099
cattle-082,IMG20230723075859_01.jpg,27,71.37608337402344,113.49166729781088
cattle-082,IMG20230723075900.jpg,28,75.33328247070312,115.22580916549708
cattle-082,IMG20230723075902.jpg,26,77.69758605957031,116.27141673743347
cattle-082,IMG20230723075903.jpg,23,75.19114685058594,115.11120592436257
cattle-082,IMG20230723075904.jpg,22,71.12753295898438,113.30261598612563
cattle-082,IMG20230723075905_01.jpg,25,71.74581909179688,113.68504003542823
